company_name,group_name,size,corp_type,db_source,source_description
조우니,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조은공업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조은데코,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조은아이앤에스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조은약품,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조은에너지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조은엔지니어링,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조은음식드림,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조은코디스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조은플러스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조이앤비즈,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조이에너지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조이테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조이푸드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조인셋,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조인테크놀러지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조인트크리에이티브,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조일,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조일공업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조일금속공업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조일기업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조일산업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조일성업전기,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조일조명공업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
조풍건설,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
종이나라,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
종한,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
종합건축사사무소가람건축,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
종합건축사사무소동일건축,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
종합기계,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
종합엔지니어링다인,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
종합폴스타,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
종합해사,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
좋은엘리베이터,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
좋은환경,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주)그린환경,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주)나산산업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주)아이원,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주)에스이파트너즈,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주)엘케이레이져,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주)엠트리센(M3SEN),,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주)탑축산농업회사법인,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주.삼영기업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주강로보테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주경,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주봉정보시스템,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주성지앤비,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사153로지스틱스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사7번가사람들,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사912엔터테인먼트,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사CMG제약,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사SCISP,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사TSR,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사YG산업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사가나안,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사가달,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사가람비엔에프,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사가리미,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사가비아씨엔에스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사가설안전구조연구,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사가온리빙,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사가온아이피엠,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사가온에프앤비,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사가온에프앤에스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사가온유압,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사가온지리정보,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사가온테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사가우정푸드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사가인지캠퍼스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사가천헬스케어텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사가치소프트,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사갈골한과명인식품,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사감동란,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사강동,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사강원에너지(본사),,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사강인테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사거름,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사거보,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사거빈,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사거산,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사거산알루미늄,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사거산이앤지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사거성디지털,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사거성리사이클링,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사거성푸드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사거스트앤게일,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사거양,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사거해,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사건설기계평가원,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사건주,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사건화,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사게임덱스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사경광기업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사경남알씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사경덕농수산,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사경도트레이,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사경동시멘트,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사경동이앤에스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사경서,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사경성테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사경원테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사경인엔지니어링,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사경인유공압,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사경일,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사경주제과,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사계림바이오,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사계림엘피피,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사계암,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사고려씰링,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사고려이엠씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사고려전기,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사고려주방,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사고려진공안전,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사고센이엔지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사고퍼우드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사골드앤,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사골드테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사골든블루,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사공감아이티,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사공드린에프엔비,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사공연마루,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사공정한기업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사공터영어,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사과자의성,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사광덕철강,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사광덕철강산업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사광명산업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사광명테크솔루션,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사광성기술,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사광성포장산업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사광원이엔지(GWE),,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사광진금속,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사광천에스티,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사광천원김,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사교아당,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사구도이엔지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사구루미,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사구름,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사구상,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사구일팔,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사국도특장,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사국민렌탈,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사국민클럽,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사국성,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사국일테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사굿유,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사궁리기획,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사그렇게하자,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사그렉터,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사그로브소프트,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사그로잉에듀,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사그린산업개발,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사그린스토어,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사그린웨이,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사그린이엔에스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사그린텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사그린팩토리,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사극광,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사극동,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사근옥,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사근우,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사글로벌에스이,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사글로벌이앤피,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사글로벌제조혁신네트웍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사글로브포인트,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사글로비트,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사글로쿼드텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
"주식회사글림시스템즈(GleamSystemsCo.,Ltd.)",,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사금보식품,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사금성에이브이,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사금성침대,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사금성하우징,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사금영이엔지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사금우이엔지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사금하산업개발,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사금하테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사금화,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사기광-(주)현대글로비스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사기단건축사사무소,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사기본에,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사기산,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사기연써프라이,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사기원솔루텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
"주식회사긱(GIKCO.,LTD)",,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사길앤에스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사김스애드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사김인태김해김,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사김포비앤에스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사까사,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사꿈비,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나경,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나노앤텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나노프로텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나눔솔루션,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나눔컴퍼니,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나눔환경,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나래,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나래데이터,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나래산업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나래이엔씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나래전자,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나래푸드텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나림,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나우리,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나우이엔티,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나우텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나인에스티,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사나주수산,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사낙천,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사남경,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사남경엔지니어링,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사남경테크윈,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사남선푸드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사남양공업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사남일,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사남일유엔티,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사남해전자,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사내담씨앤씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사내츄럴스푸드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사내츄럴엔,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사내함물산,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사낸드소프트,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사네모난오렌지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사네스앤텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사네오닉스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사네오메드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사네오셈,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사네오클로바,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
"주식회사네오탑(NEOTOP.CO.,LTD)",,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사네오테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사네이처가든,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사네이처이앤티경주,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사네트컴시스템,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사넥서스비,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사넥스트빌더,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사넥스포,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사넷앤드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사노랑푸드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사노리앤드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사노바메디,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사노바소프트,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사노바코스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사노바테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사노벨테크놀로지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사노블디자인,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사노아엘이디,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사노틈엔티씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사노티플러스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사농업회사법인신금,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사농업회사법인이에프시,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사누리,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사누리앤소방전기안전,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사누리온,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사누리참,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사누리케미칼,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사누리텍코리아,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사누리팩,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사누리폰즈,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사누마스타,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사누비랩,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사뉴런모터스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사뉴메드-본사,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사뉴본씨앤디,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사뉴엔스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사뉴엣지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사뉴월드통상,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사뉴젠컴,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사뉴텍웰니스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사뉴토,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사뉴트리원,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사뉴평화관광여행사,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사뉴퐁,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사니스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사니어네트웍스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사니코메디칼,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사니트로아이,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사닉컴퍼니,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사님버스네트웍스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다나,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
주식회사다나에너지솔루션,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
